team_id	team_name	team_url
518	Ohio St.	http://stats.ncaa.org/team/518/14280
522	Oklahoma	http://stats.ncaa.org/team/522/14280
521	Oklahoma St.	http://stats.ncaa.org/team/521/14280
523	Old Dominion	http://stats.ncaa.org/team/523/14280
433	Ole Miss	http://stats.ncaa.org/team/433/14280
529	Oregon	http://stats.ncaa.org/team/529/14280
528	Oregon St.	http://stats.ncaa.org/team/528/14280
539	Penn St.	http://stats.ncaa.org/team/539/14280
545	Pittsburgh	http://stats.ncaa.org/team/545/14280
559	Purdue	http://stats.ncaa.org/team/559/14280
574	Rice	http://stats.ncaa.org/team/574/14280
587	Rutgers	http://stats.ncaa.org/team/587/14280
663	SMU	http://stats.ncaa.org/team/663/14280
626	San Diego St.	http://stats.ncaa.org/team/626/14280
630	San Jose St.	http://stats.ncaa.org/team/630/14280
646	South Alabama	http://stats.ncaa.org/team/646/14280
648	South Carolina	http://stats.ncaa.org/team/648/14280
651	South Fla.	http://stats.ncaa.org/team/651/14280
657	Southern California	http://stats.ncaa.org/team/657/14280
664	Southern Miss.	http://stats.ncaa.org/team/664/14280
674	Stanford	http://stats.ncaa.org/team/674/14280
688	Syracuse	http://stats.ncaa.org/team/688/14280
698	TCU	http://stats.ncaa.org/team/698/14280
690	Temple	http://stats.ncaa.org/team/690/14280
694	Tennessee	http://stats.ncaa.org/team/694/14280
703	Texas	http://stats.ncaa.org/team/703/14280
697	Texas A&M	http://stats.ncaa.org/team/697/14280
670	Texas St.	http://stats.ncaa.org/team/670/14280
700	Texas Tech	http://stats.ncaa.org/team/700/14280
709	Toledo	http://stats.ncaa.org/team/709/14280
716	Troy	http://stats.ncaa.org/team/716/14280
718	Tulane	http://stats.ncaa.org/team/718/14280
719	Tulsa	http://stats.ncaa.org/team/719/14280
9	UAB	http://stats.ncaa.org/team/9/14280
128	UCF	http://stats.ncaa.org/team/128/14280
110	UCLA	http://stats.ncaa.org/team/110/14280
164	UConn	http://stats.ncaa.org/team/164/14280
465	UNLV	http://stats.ncaa.org/team/465/14280
704	UTEP	http://stats.ncaa.org/team/704/14280
706	UTSA	http://stats.ncaa.org/team/706/14280
732	Utah	http://stats.ncaa.org/team/732/14280
731	Utah St.	http://stats.ncaa.org/team/731/14280
736	Vanderbilt	http://stats.ncaa.org/team/736/14280
746	Virginia	http://stats.ncaa.org/team/746/14280
742	Virginia Tech	http://stats.ncaa.org/team/742/14280
749	Wake Forest	http://stats.ncaa.org/team/749/14280
756	Washington	http://stats.ncaa.org/team/756/14280
754	Washington St.	http://stats.ncaa.org/team/754/14280
768	West Virginia	http://stats.ncaa.org/team/768/14280
772	Western Ky.	http://stats.ncaa.org/team/772/14280
774	Western Mich.	http://stats.ncaa.org/team/774/14280
796	Wisconsin	http://stats.ncaa.org/team/796/14280
811	Wyoming	http://stats.ncaa.org/team/811/14280
